
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PS,WD10M,PRECTOTCORR
2015,1,15,23,0.0,25.27,75.08,4.7,100.8,134.1,0.1
2015,1,16,0,0.0,25.04,76.23,4.49,100.75,132.7,0.07
2015,1,16,1,0.0,24.88,76.72,4.29,100.71,131.2,0.06
2015,1,16,2,0.0,24.83,76.58,4.15,100.69,130.8,0.06
2015,1,16,3,0.0,24.58,77.21,4.01,100.67,130.8,0.09
2015,1,16,4,0.0,24.5,77.42,4.01,100.67,131.0,0.1
2015,1,16,5,0.0,24.43,77.66,4.02,100.7,131.3,0.27
2015,1,16,6,30.27,24.87,76.19,4.4,100.75,132.4,0.33
2015,1,16,7,229.88,26.44,68.12,5.6,100.81,130.4,0.26
2015,1,16,8,385.05,27.96,60.6,6.0,100.84,125.8,0.29
2015,1,16,9,600.28,29.27,56.25,6.22,100.84,122.7,0.13
2015,1,16,10,791.83,30.32,53.42,6.45,100.82,120.1,0.07
2015,1,16,11,973.8,31.27,50.54,6.66,100.78,117.7,0.05
2015,1,16,12,1032.38,31.81,49.02,6.89,100.71,115.6,0.02
2015,1,16,13,978.9,31.93,48.86,7.03,100.64,114.5,0.03
2015,1,16,14,829.78,31.61,50.06,7.07,100.57,114.0,0.03
2015,1,16,15,639.35,30.98,52.32,7.06,100.53,113.9,0.04
2015,1,16,16,418.35,30.05,55.48,7.04,100.53,114.2,0.03
2015,1,16,17,185.25,28.79,60.41,6.89,100.58,115.1,0.02
2015,1,16,18,21.17,27.4,67.15,6.47,100.65,116.3,0.01
2015,1,16,19,0.0,26.74,71.25,6.29,100.7,118.6,0.01
2015,1,16,20,0.0,26.55,72.14,6.18,100.77,121.4,0.02
2015,1,16,21,0.0,26.45,72.37,5.98,100.82,124.5,0.03
2015,1,16,22,0.0,26.34,72.67,5.79,100.83,128.6,0.05
2015,1,16,23,0.0,26.19,73.29,5.55,100.8,132.7,0.06
2015,1,17,0,0.0,26.06,73.49,5.46,100.75,135.3,0.06
2015,1,17,1,0.0,25.94,73.5,5.42,100.7,136.1,0.07
2015,1,17,2,0.0,25.78,73.6,5.43,100.67,135.6,0.08
2015,1,17,3,0.0,25.56,74.13,5.41,100.66,134.9,0.09
2015,1,17,4,0.0,25.3,75.35,5.3,100.68,134.5,0.13
2015,1,17,5,0.0,25.07,76.97,5.16,100.72,134.1,0.13
2015,1,17,6,20.35,25.54,75.37,5.7,100.77,134.0,0.16
2015,1,17,7,167.1,27.19,67.58,7.07,100.83,133.2,0.14
2015,1,17,8,405.99,28.65,61.76,7.44,100.87,131.9,0.14
2015,1,17,9,649.53,29.98,57.53,7.62,100.86,131.1,0.14
2015,1,17,10,774.35,31.03,54.54,7.83,100.81,130.2,0.35
2015,1,17,11,866.53,31.7,52.88,8.02,100.74,128.3,0.33
2015,1,17,12,937.5,32.11,51.83,8.22,100.67,125.3,0.5
2015,1,17,13,896.0,32.07,52.18,8.37,100.6,122.9,0.53
2015,1,17,14,794.03,31.74,53.3,8.4,100.55,121.6,0.8
2015,1,17,15,605.8,31.07,55.46,8.37,100.52,121.0,1.11
2015,1,17,16,388.98,30.12,58.79,8.26,100.54,120.8,1.32
2015,1,17,17,170.82,28.9,63.74,7.99,100.6,121.0,1.37
2015,1,17,18,17.92,27.54,70.8,7.33,100.66,121.8,1.66
2015,1,17,19,0.0,26.88,75.7,6.65,100.73,124.1,3.79
2015,1,17,20,0.0,26.54,78.14,6.09,100.79,127.1,6.37
2015,1,17,21,0.0,26.23,80.35,5.57,100.82,128.8,4.03
2015,1,17,22,0.0,25.97,82.22,5.29,100.82,129.6,5.39
2015,1,17,23,0.0,25.79,83.29,5.23,100.77,129.8,7.61
2015,1,18,0,0.0,25.65,83.88,5.31,100.7,129.3,9.38
2015,1,18,1,0.0,25.51,84.68,5.18,100.64,129.0,9.08
2015,1,18,2,0.0,25.42,85.06,5.11,100.61,128.1,7.12
2015,1,18,3,0.0,25.35,84.72,5.15,100.6,126.0,7.05
2015,1,18,4,0.0,25.31,84.01,5.09,100.63,123.9,4.29
2015,1,18,5,0.0,25.25,83.71,4.88,100.68,122.0,2.75
2015,1,18,6,28.33,25.59,81.75,5.1,100.75,120.8,3.31
2015,1,18,7,154.55,26.89,73.08,6.47,100.82,117.3,3.33
2015,1,18,8,281.25,28.35,64.58,6.95,100.86,113.9,4.46
2015,1,18,9,522.08,29.52,59.39,7.07,100.87,112.5,2.38
2015,1,18,10,842.9,30.64,54.66,7.23,100.83,111.8,0.37
2015,1,18,11,915.85,31.43,51.4,7.43,100.78,110.7,0.29
2015,1,18,12,943.15,31.75,49.79,7.61,100.7,109.6,0.16
2015,1,18,13,885.83,31.67,50.09,7.7,100.63,109.6,0.12
2015,1,18,14,667.12,31.32,51.2,7.58,100.57,109.9,0.09
2015,1,18,15,585.42,30.71,53.07,7.38,100.54,110.5,0.08
2015,1,18,16,376.0,29.74,56.6,7.12,100.56,110.7,0.08
2015,1,18,17,171.4,28.52,61.78,6.72,100.61,111.8,0.07
2015,1,18,18,21.08,27.27,68.12,5.97,100.66,114.2,0.19
2015,1,18,19,0.0,26.71,72.43,5.42,100.72,117.9,0.12
2015,1,18,20,0.0,26.38,75.42,4.87,100.79,120.6,0.13
2015,1,18,21,0.0,26.16,77.81,4.4,100.85,122.1,0.18
2015,1,18,22,0.0,26.01,79.68,4.24,100.85,123.1,0.33
2015,1,18,23,0.0,25.76,81.88,4.05,100.79,123.9,0.48
2015,1,19,0,0.0,25.64,83.13,4.05,100.72,123.7,0.56
2015,1,19,1,0.0,25.57,83.95,4.06,100.65,123.3,0.63
2015,1,19,2,0.0,25.49,84.55,4.12,100.61,122.3,0.88
2015,1,19,3,0.0,25.35,85.09,4.23,100.58,121.2,0.9
2015,1,19,4,0.0,25.23,85.27,4.28,100.6,120.5,0.84
2015,1,19,5,0.0,25.01,85.67,4.23,100.62,119.1,0.86
2015,1,19,6,28.38,25.45,82.96,4.83,100.67,118.1,1.58
2015,1,19,7,212.82,27.01,72.95,6.22,100.74,115.3,1.75
2015,1,19,8,448.6,28.58,63.39,6.54,100.79,111.8,1.23
2015,1,19,9,660.67,29.9,57.27,6.61,100.8,109.9,0.65
2015,1,19,10,831.0,30.92,53.3,6.75,100.77,108.9,0.28
2015,1,19,11,948.97,31.56,51.37,6.9,100.72,107.8,0.09
2015,1,19,12,978.03,31.79,50.84,7.01,100.66,106.2,0.05
2015,1,19,13,929.3,31.71,51.14,7.0,100.59,105.3,0.02
2015,1,19,14,821.65,31.36,52.03,6.96,100.52,105.8,0.02
2015,1,19,15,627.1,30.74,53.79,6.98,100.46,107.0,0.02
2015,1,19,16,406.83,29.84,56.71,6.99,100.45,108.5,0.02
2015,1,19,17,187.27,28.68,61.02,6.84,100.48,110.6,0.06
2015,1,19,18,21.88,27.27,67.72,6.3,100.53,112.4,0.14
2015,1,19,19,0.0,26.46,72.79,5.61,100.57,113.6,0.26
2015,1,19,20,0.0,26.07,75.62,4.87,100.63,115.7,0.19
2015,1,19,21,0.0,25.87,77.13,4.25,100.69,118.9,0.29
2015,1,19,22,0.0,25.66,78.34,3.85,100.7,122.2,0.43
2015,1,19,23,0.0,25.42,79.39,3.67,100.66,124.3,0.65
2015,1,20,0,0.0,25.19,79.84,3.47,100.6,125.6,0.57
2015,1,20,1,0.0,25.0,80.09,3.45,100.53,126.0,0.43
2015,1,20,2,0.0,24.85,80.33,3.5,100.49,127.1,0.33
2015,1,20,3,0.0,24.74,80.08,3.67,100.48,128.2,0.23
2015,1,20,4,0.0,24.68,79.72,3.85,100.49,129.1,0.18
2015,1,20,5,0.0,24.51,79.89,3.83,100.52,128.6,0.16
2015,1,20,6,20.7,24.94,77.24,4.25,100.56,128.8,0.09
2015,1,20,7,228.15,26.44,69.05,5.46,100.62,128.8,0.06
2015,1,20,8,475.3,27.78,62.41,5.72,100.66,128.5,0.03
2015,1,20,9,533.08,28.94,57.19,5.79,100.66,128.2,0.02
2015,1,20,10,859.12,29.67,54.09,5.75,100.64,126.7,0.01
2015,1,20,11,936.03,30.07,52.94,5.79,100.58,123.2,0.02
2015,1,20,12,918.58,30.12,53.34,5.91,100.5,119.2,0.03
2015,1,20,13,940.53,29.99,54.49,5.91,100.43,117.4,0.05
2015,1,20,14,836.42,29.53,56.72,5.86,100.37,117.3,0.11
2015,1,20,15,649.3,29.05,58.97,5.7,100.34,117.7,0.1
2015,1,20,16,424.08,28.52,61.46,5.59,100.35,117.7,0.1
2015,1,20,17,204.85,27.77,65.24,5.48,100.38,118.1,0.07
2015,1,20,18,22.77,26.78,71.19,5.16,100.41,118.1,0.1
2015,1,20,19,0.0,26.17,76.07,4.79,100.46,119.2,0.11
2015,1,20,20,0.0,25.91,78.76,4.46,100.52,121.2,0.18
2015,1,20,21,0.0,25.85,79.54,4.3,100.56,121.6,0.18
2015,1,20,22,0.0,25.76,80.13,4.09,100.57,121.9,0.77
2015,1,20,23,0.0,25.59,81.3,3.87,100.54,122.0,0.94
2015,1,21,0,0.0,25.34,83.1,3.67,100.48,122.3,0.97
2015,1,21,1,0.0,25.14,84.59,3.69,100.42,123.2,1.26
2015,1,21,2,0.0,24.93,85.93,3.66,100.39,125.4,1.34
2015,1,21,3,0.0,24.82,86.04,3.75,100.39,126.5,1.45
2015,1,21,4,0.0,24.8,85.6,4.04,100.41,124.5,1.51
2015,1,21,5,0.0,24.83,85.23,4.24,100.45,122.9,1.7
2015,1,21,6,24.75,25.17,83.47,4.69,100.5,121.9,1.69
2015,1,21,7,197.27,26.47,75.97,5.96,100.58,119.5,1.29
2015,1,21,8,430.52,27.98,67.57,6.34,100.65,117.0,1.31
2015,1,21,9,621.4,29.21,61.56,6.46,100.68,115.9,1.4
2015,1,21,10,812.67,30.24,57.05,6.6,100.66,114.4,0.93
2015,1,21,11,917.53,30.97,54.13,6.75,100.62,112.5,0.71
2015,1,21,12,920.75,31.42,52.35,6.94,100.56,110.8,0.32
2015,1,21,13,923.97,31.51,51.81,7.16,100.48,110.4,0.12
2015,1,21,14,767.33,31.28,52.14,7.3,100.42,110.1,0.05
2015,1,21,15,574.08,30.68,53.47,7.35,100.38,109.5,0.04
2015,1,21,16,364.65,29.73,56.31,7.21,100.38,108.8,0.05
2015,1,21,17,161.68,28.46,61.2,6.92,100.43,108.5,0.07
2015,1,21,18,21.62,27.13,67.42,6.38,100.5,109.0,0.11
2015,1,21,19,0.0,26.58,70.63,6.01,100.55,109.6,0.06
2015,1,21,20,0.0,26.3,72.21,5.61,100.61,110.1,0.49
2015,1,21,21,0.0,26.18,73.14,5.28,100.66,110.5,0.45
2015,1,21,22,0.0,26.11,73.23,5.02,100.68,110.3,0.35
2015,1,21,23,0.0,25.96,74.66,4.68,100.66,110.0,0.3
2015,1,22,0,0.0,25.73,76.32,4.38,100.61,109.3,0.43
2015,1,22,1,0.0,25.5,77.82,4.07,100.56,108.8,0.21
2015,1,22,2,0.0,25.29,78.63,3.85,100.54,108.2,0.11
2015,1,22,3,0.0,25.13,79.13,3.73,100.53,107.2,0.08
2015,1,22,4,0.0,24.99,79.45,3.68,100.54,106.3,0.09
2015,1,22,5,0.0,24.88,79.74,3.72,100.57,106.7,0.02
2015,1,22,6,23.92,25.34,77.53,4.42,100.62,107.7,0.02
2015,1,22,7,172.05,26.79,69.25,6.02,100.67,106.2,0.02
2015,1,22,8,378.52,28.26,62.24,6.79,100.69,104.4,0.02
2015,1,22,9,584.45,29.48,57.37,7.21,100.68,103.5,0.02
2015,1,22,10,721.2,30.42,53.73,7.45,100.66,102.8,0.01
2015,1,22,11,883.12,31.07,51.12,7.55,100.63,102.7,0.0
2015,1,22,12,952.62,31.39,49.86,7.7,100.58,102.4,0.0
2015,1,22,13,908.42,31.37,49.61,7.82,100.52,102.3,0.01
2015,1,22,14,788.03,31.03,50.23,7.9,100.46,102.9,0.02
2015,1,22,15,616.58,30.36,51.99,7.86,100.42,104.1,0.03
2015,1,22,16,403.05,29.39,55.48,7.63,100.43,106.4,0.07
2015,1,22,17,186.3,28.13,60.74,7.16,100.47,109.6,0.12
2015,1,22,18,23.5,26.8,67.06,6.26,100.55,113.5,0.31
2015,1,22,19,0.0,26.31,70.42,5.7,100.62,117.1,0.33
2015,1,22,20,0.0,26.16,71.95,5.32,100.7,119.7,0.1
2015,1,22,21,0.0,25.99,73.38,4.99,100.77,119.9,0.12
2015,1,22,22,0.0,25.84,74.95,4.92,100.77,119.2,0.13
2015,1,22,23,0.0,25.69,76.07,4.96,100.74,117.9,0.08
2015,1,23,0,0.0,25.58,76.67,4.76,100.68,116.5,0.05
2015,1,23,1,0.0,25.48,76.78,4.55,100.61,113.3,0.1
2015,1,23,2,0.0,25.42,76.58,4.62,100.57,109.7,0.1
2015,1,23,3,0.0,25.36,76.29,4.74,100.53,107.7,0.12
2015,1,23,4,0.0,25.24,76.45,4.59,100.55,107.2,0.14
2015,1,23,5,0.0,25.03,76.95,4.22,100.59,106.9,0.18
2015,1,23,6,24.12,25.49,73.98,4.59,100.64,106.5,0.21
2015,1,23,7,214.0,26.83,65.84,5.58,100.71,105.7,0.08
2015,1,23,8,459.83,27.77,60.77,5.69,100.77,105.1,0.28
2015,1,23,9,690.08,28.77,57.23,5.74,100.8,105.2,0.09
2015,1,23,10,838.67,30.14,53.36,5.98,100.78,106.2,0.12
2015,1,23,11,745.47,31.42,49.96,6.41,100.73,106.2,0.13
2015,1,23,12,1004.95,31.94,48.87,6.77,100.65,105.2,0.16
2015,1,23,13,932.47,31.91,49.55,7.03,100.58,104.8,0.45
2015,1,23,14,699.92,31.35,51.89,7.07,100.53,105.8,1.02
2015,1,23,15,520.7,30.38,55.6,6.9,100.51,107.8,1.52
2015,1,23,16,337.8,29.43,59.45,6.71,100.51,110.3,1.53
2015,1,23,17,151.3,28.42,64.31,6.5,100.54,113.3,2.2
2015,1,23,18,19.67,27.39,70.46,6.13,100.59,116.4,2.64
2015,1,23,19,0.0,26.93,74.17,5.75,100.65,118.3,3.09
2015,1,23,20,0.0,26.75,75.85,5.43,100.69,119.0,3.0
2015,1,23,21,0.0,26.64,76.78,5.12,100.73,119.4,2.94
2015,1,23,22,0.0,26.52,77.89,4.74,100.75,119.7,3.45
2015,1,23,23,0.0,26.31,79.58,4.46,100.73,119.7,3.76
2015,1,24,0,0.0,26.03,81.74,4.28,100.65,117.4,3.82
2015,1,24,1,0.0,25.72,84.06,4.15,100.59,113.9,3.77
2015,1,24,2,0.0,25.46,86.11,4.16,100.54,111.0,3.94
2015,1,24,3,0.0,25.28,87.5,4.44,100.51,109.0,3.43
2015,1,24,4,0.0,25.16,88.46,4.86,100.5,107.6,3.04
2015,1,24,5,0.0,25.07,89.04,5.07,100.5,107.0,2.88
2015,1,24,6,18.62,25.1,89.19,5.37,100.52,106.3,3.38
2015,1,24,7,156.98,25.66,84.66,6.15,100.6,103.9,4.02
2015,1,24,8,347.67,26.38,78.87,6.41,100.65,102.0,3.75
2015,1,24,9,567.12,27.03,74.56,6.35,100.69,100.7,2.94
2015,1,24,10,722.15,27.66,71.01,6.22,100.7,100.3,1.9
2015,1,24,11,843.47,28.57,66.4,6.22,100.68,100.2,1.45
2015,1,24,12,793.92,29.44,62.11,6.32,100.62,99.9,1.13
2015,1,24,13,857.38,30.07,58.92,6.42,100.55,99.9,0.91
2015,1,24,14,735.53,30.16,57.91,6.54,100.48,100.9,0.67
2015,1,24,15,565.6,29.69,59.51,6.61,100.44,102.9,0.72
2015,1,24,16,355.88,28.91,62.41,6.57,100.43,105.3,0.72
2015,1,24,17,157.07,27.9,66.55,6.33,100.48,107.9,0.51
2015,1,24,18,20.08,26.68,72.98,5.58,100.55,111.2,0.48
2015,1,24,19,0.0,25.97,78.24,4.91,100.63,113.6,0.51
2015,1,24,20,0.0,25.63,81.0,4.54,100.71,115.6,0.54
2015,1,24,21,0.0,25.39,82.73,4.24,100.75,116.9,0.71
2015,1,24,22,0.0,25.17,84.13,4.11,100.76,117.7,1.1
2015,1,24,23,0.0,24.98,85.05,4.02,100.71,117.3,1.2
2015,1,25,0,0.0,24.8,85.75,3.94,100.64,115.7,1.39
2015,1,25,1,0.0,24.65,86.2,3.97,100.57,113.9,1.43
2015,1,25,2,0.0,24.53,86.73,4.0,100.51,112.7,1.04
2015,1,25,3,0.0,24.41,87.34,3.99,100.5,111.5,1.01
2015,1,25,4,0.0,24.28,87.62,3.97,100.51,109.7,0.76
2015,1,25,5,0.0,24.19,87.23,3.95,100.54,107.4,0.56
2015,1,25,6,14.4,24.77,83.08,4.3,100.59,104.7,0.5
2015,1,25,7,113.5,26.43,73.22,5.62,100.66,101.4,0.45
2015,1,25,8,396.06,28.14,62.77,6.12,100.71,98.5,0.29
2015,1,25,9,648.28,29.5,56.71,6.33,100.72,95.9,0.11
2015,1,25,10,809.28,30.46,53.66,6.51,100.69,94.2,0.06
2015,1,25,11,787.9,31.18,51.66,6.64,100.67,93.7,0.06
2015,1,25,12,926.1,31.56,50.56,6.74,100.62,94.1,0.06
2015,1,25,13,957.7,31.56,50.94,6.75,100.55,94.9,0.06
2015,1,25,14,783.75,31.23,52.15,6.73,100.48,96.9,0.03
2015,1,25,15,644.22,30.64,53.8,6.68,100.43,100.1,0.02
2015,1,25,16,424.85,29.74,56.26,6.57,100.41,104.0,0.01
2015,1,25,17,192.4,28.48,60.6,6.33,100.44,108.3,0.01
2015,1,25,18,22.2,27.12,65.92,5.69,100.51,112.3,0.01
2015,1,25,19,0.0,26.55,68.67,5.21,100.58,115.2,0.01
2015,1,25,20,0.0,26.19,70.16,4.62,100.67,117.9,0.02
2015,1,25,21,0.0,25.99,70.8,4.19,100.72,119.6,0.03
2015,1,25,22,0.0,25.79,71.04,3.81,100.76,120.6,0.05
2015,1,25,23,0.0,25.54,71.85,3.57,100.75,121.2,0.08
2015,1,26,0,0.0,25.3,72.94,3.42,100.69,122.0,0.12
2015,1,26,1,0.0,25.03,73.82,3.34,100.63,123.0,0.26
2015,1,26,2,0.0,24.85,74.8,3.33,100.59,123.4,0.41
2015,1,26,3,0.0,24.68,76.15,3.4,100.57,123.0,0.38
2015,1,26,4,0.0,24.54,77.31,3.51,100.56,121.8,0.36
2015,1,26,5,0.0,24.42,78.14,3.62,100.58,120.9,0.28
2015,1,26,6,23.62,24.97,75.6,4.03,100.63,120.4,0.21
2015,1,26,7,200.35,26.69,66.38,5.35,100.72,119.3,0.15
2015,1,26,8,421.55,28.24,59.21,5.73,100.78,115.9,0.1
2015,1,26,9,639.03,29.57,55.1,5.89,100.79,113.0,0.05
2015,1,26,10,834.03,30.81,51.17,5.96,100.78,112.3,0.02
2015,1,26,11,906.3,31.65,48.7,5.97,100.75,112.1,0.01
2015,1,26,12,968.85,32.1,47.28,6.0,100.68,110.2,0.01
2015,1,26,13,961.1,32.2,46.44,6.11,100.6,108.8,0.0
2015,1,26,14,840.95,31.96,46.47,6.23,100.52,110.3,0.0
2015,1,26,15,655.6,31.32,47.85,6.32,100.47,112.8,0.0
2015,1,26,16,434.35,30.34,50.78,6.37,100.46,114.9,0.0
2015,1,26,17,197.32,28.92,56.2,6.35,100.49,116.4,0.0
2015,1,26,18,21.38,27.35,63.85,5.98,100.56,116.3,0.0
2015,1,26,19,0.0,26.51,69.33,5.56,100.65,115.8,0.0
2015,1,26,20,0.0,26.11,72.12,5.1,100.72,115.9,0.0
2015,1,26,21,0.0,25.75,74.34,4.66,100.77,116.1,0.0
2015,1,26,22,0.0,25.45,75.75,4.37,100.81,116.5,0.0
2015,1,26,23,0.0,25.18,76.53,4.19,100.81,117.4,0.0
2015,1,27,0,0.0,25.25,74.73,4.31,100.75,119.0,0.0
2015,1,27,1,0.0,25.23,73.45,4.47,100.69,120.2,0.03
2015,1,27,2,0.0,25.16,73.42,4.69,100.64,121.2,0.05
2015,1,27,3,0.0,25.08,73.85,4.97,100.61,122.3,0.04
2015,1,27,4,0.0,25.01,74.3,5.18,100.61,122.9,0.04
2015,1,27,5,0.0,24.96,74.68,5.26,100.62,123.6,0.04
2015,1,27,6,18.2,25.34,72.84,5.71,100.65,124.4,0.03
2015,1,27,7,158.35,26.79,65.13,6.72,100.71,124.2,0.03
2015,1,27,8,361.7,28.21,58.55,6.74,100.75,124.6,0.02
2015,1,27,9,561.75,29.55,52.92,6.65,100.76,124.5,0.01
2015,1,27,10,747.75,30.68,48.36,6.6,100.75,123.6,0.0
2015,1,27,11,974.5,31.51,45.05,6.65,100.72,122.1,0.0
2015,1,27,12,947.2,31.99,42.95,6.75,100.67,120.6,0.0
2015,1,27,13,949.35,32.06,42.52,6.91,100.6,119.8,0.0
2015,1,27,14,814.45,31.71,43.75,7.08,100.55,119.6,0.0
2015,1,27,15,651.75,30.99,46.23,7.2,100.51,120.0,0.0
2015,1,27,16,432.2,29.84,50.62,7.3,100.5,120.2,0.0
2015,1,27,17,203.38,28.33,57.31,7.27,100.52,120.5,0.0
2015,1,27,18,23.35,26.78,65.39,6.85,100.57,121.1,0.0
2015,1,27,19,0.0,26.07,69.87,6.4,100.62,122.8,0.0
2015,1,27,20,0.0,25.84,70.92,6.14,100.69,125.7,0.0
2015,1,27,21,0.0,25.65,71.23,5.8,100.74,128.0,0.0
2015,1,27,22,0.0,25.52,71.46,5.38,100.76,130.4,0.0
2015,1,27,23,0.0,25.46,71.06,5.03,100.74,132.3,0.0
2015,1,28,0,0.0,25.27,71.0,4.58,100.69,133.6,0.01
2015,1,28,1,0.0,25.06,71.4,4.2,100.63,134.0,0.01
2015,1,28,2,0.0,24.66,72.84,3.85,100.6,134.3,0.0
2015,1,28,3,0.0,24.64,72.71,4.05,100.58,134.5,0.01
2015,1,28,4,0.0,24.61,72.59,4.29,100.59,134.2,0.01
2015,1,28,5,0.0,24.55,72.93,4.4,100.62,134.1,0.01
2015,1,28,6,16.38,24.95,71.39,4.88,100.67,133.8,0.01
2015,1,28,7,217.38,26.3,65.09,5.96,100.71,131.9,0.01
2015,1,28,8,459.92,27.78,59.27,6.1,100.75,129.9,0.01
2015,1,28,9,658.53,29.22,54.04,6.14,100.74,127.8,0.01
2015,1,28,10,835.65,30.41,49.76,6.23,100.72,125.4,0.03
2015,1,28,11,954.03,31.3,46.58,6.43,100.67,123.1,0.03
2015,1,28,12,998.9,31.78,45.13,6.75,100.61,121.2,0.03
2015,1,28,13,975.4,31.83,45.27,7.02,100.54,120.3,0.02
2015,1,28,14,834.55,31.51,46.38,7.2,100.47,120.6,0.02
2015,1,28,15,634.9,30.89,48.16,7.26,100.42,121.8,0.02
2015,1,28,16,432.23,29.89,51.63,7.23,100.41,123.3,0.01
2015,1,28,17,204.95,28.55,57.19,6.99,100.44,124.2,0.02
2015,1,28,18,22.8,27.09,64.71,6.29,100.51,124.4,0.07
2015,1,28,19,0.0,26.27,70.46,5.63,100.58,124.0,0.06
2015,1,28,20,0.0,25.81,74.18,5.15,100.66,124.6,0.14
2015,1,28,21,0.0,25.43,77.37,4.64,100.71,124.5,0.27
2015,1,28,22,0.0,25.11,79.92,4.23,100.72,123.7,0.39
2015,1,28,23,0.0,24.89,81.41,4.03,100.69,122.4,1.2
2015,1,29,0,0.0,24.8,81.89,3.96,100.62,121.2,2.22
2015,1,29,1,0.0,24.67,82.83,3.82,100.55,120.0,1.17
2015,1,29,2,0.0,24.56,84.06,3.67,100.51,119.4,2.22
2015,1,29,3,0.0,24.45,85.32,3.49,100.49,118.2,2.0
2015,1,29,4,0.0,24.37,86.51,3.37,100.49,117.0,1.17
2015,1,29,5,0.0,24.31,87.46,3.31,100.51,115.6,0.88
2015,1,29,6,17.15,24.72,85.88,3.65,100.54,115.4,0.9
2015,1,29,7,142.9,26.0,78.68,4.67,100.59,115.1,1.43
2015,1,29,8,339.77,27.6,69.19,5.06,100.62,113.3,1.18
2015,1,29,9,512.15,29.13,62.05,5.34,100.63,111.4,1.15
2015,1,29,10,704.95,30.41,56.84,5.53,100.61,109.0,0.86
2015,1,29,11,816.2,31.33,53.56,5.71,100.57,105.4,0.76
2015,1,29,12,854.5,31.91,51.6,5.78,100.51,101.7,0.79
2015,1,29,13,847.4,32.2,50.13,5.85,100.43,98.8,0.66
2015,1,29,14,734.78,31.97,50.52,6.04,100.37,97.5,0.44
2015,1,29,15,557.8,31.3,52.24,6.22,100.32,98.1,0.65
2015,1,29,16,358.8,30.24,55.89,6.33,100.31,99.6,0.87
2015,1,29,17,160.07,28.86,61.67,6.24,100.36,101.1,1.14
2015,1,29,18,20.9,27.21,70.7,5.84,100.44,101.5,0.51
2015,1,29,19,0.0,26.3,77.44,5.41,100.54,101.7,1.17
2015,1,29,20,0.0,25.86,80.98,5.07,100.63,102.8,1.22
2015,1,29,21,0.0,25.64,82.68,4.8,100.7,103.6,0.59
2015,1,29,22,0.0,25.5,83.63,4.61,100.72,103.9,0.74
2015,1,29,23,0.0,25.32,84.8,4.35,100.69,102.8,1.05
2015,1,30,0,0.0,25.14,85.65,4.13,100.62,101.6,0.72
2015,1,30,1,0.0,25.0,85.75,4.11,100.54,101.6,0.68
2015,1,30,2,0.0,24.84,85.72,4.08,100.49,102.9,0.57
2015,1,30,3,0.0,24.72,85.3,4.06,100.46,104.0,0.33
2015,1,30,4,0.0,24.64,84.39,4.03,100.47,104.2,0.22
2015,1,30,5,0.0,24.55,83.24,3.99,100.52,103.8,0.14
2015,1,30,6,21.67,25.05,79.09,4.39,100.57,103.4,0.15
2015,1,30,7,208.25,26.55,70.59,5.44,100.65,104.1,0.28
2015,1,30,8,446.8,28.2,62.37,5.55,100.69,105.8,0.12
2015,1,30,9,675.95,29.68,56.07,5.63,100.68,107.1,0.06
2015,1,30,10,854.5,30.89,51.26,5.82,100.65,107.6,0.01
2015,1,30,11,969.85,31.79,48.17,6.08,100.59,107.4,0.01
2015,1,30,12,1015.67,32.22,47.51,6.34,100.52,106.4,0.01
2015,1,30,13,985.75,32.24,48.39,6.54,100.46,105.2,0.02
2015,1,30,14,857.38,31.87,50.63,6.63,100.42,104.4,0.04
2015,1,30,15,631.42,31.17,53.82,6.66,100.4,104.8,0.04
2015,1,30,16,428.73,30.12,58.22,6.7,100.4,106.5,0.04
2015,1,30,17,197.12,28.76,64.35,6.63,100.43,108.5,0.05
2015,1,30,18,22.0,27.43,71.44,6.12,100.5,109.4,0.06
2015,1,30,19,0.0,26.74,76.84,5.65,100.57,109.7,0.09
2015,1,30,20,0.0,26.4,79.96,5.19,100.63,110.3,0.12
2015,1,30,21,0.0,26.18,81.55,4.87,100.67,109.9,0.11
2015,1,30,22,0.0,26.04,82.37,4.76,100.68,110.5,0.17
2015,1,30,23,0.0,25.88,83.5,4.59,100.64,112.0,0.24
2015,1,31,0,0.0,25.72,84.58,4.35,100.57,112.9,0.33
2015,1,31,1,0.0,25.6,84.93,4.27,100.51,112.6,0.27
2015,1,31,2,0.0,25.48,84.78,4.23,100.47,112.9,0.24
2015,1,31,3,0.0,25.31,84.5,4.19,100.46,113.8,0.26
2015,1,31,4,0.0,25.24,82.95,4.34,100.47,113.5,0.25
2015,1,31,5,0.0,25.16,82.14,4.34,100.51,113.9,0.29
2015,1,31,6,20.83,25.55,79.81,4.71,100.56,114.9,0.43
2015,1,31,7,203.82,27.03,70.97,5.99,100.63,115.0,0.46
2015,1,31,8,447.55,28.66,62.58,6.31,100.68,113.9,0.51
2015,1,31,9,652.62,30.03,57.2,6.44,100.69,112.7,0.82
2015,1,31,10,782.2,31.21,53.08,6.66,100.68,112.5,1.04
2015,1,31,11,887.72,31.96,50.85,6.93,100.64,112.5,1.01
2015,1,31,12,929.4,32.28,50.2,7.2,100.57,112.8,0.81
2015,1,31,13,793.88,32.17,50.71,7.32,100.5,113.5,0.77
2015,1,31,14,781.35,31.9,51.59,7.32,100.44,114.3,0.89
